Id,UTC,UTCMilliseconds,PCLocalTime,PCTime,UpdateOf,Sensor_0_Raw,Sensor_0_Depth
3934,2017-11-08 11:42:22.636,636,2017-11-08 11:42:22.636,2017-11-08 11:42:22.637,0,1.3916015625,-14.084912109375
3935,2017-11-08 11:42:32.637,637,2017-11-08 11:42:32.637,2017-11-08 11:42:32.638,0,1.424560546875,-13.66534423828125
3936,2017-11-08 11:42:42.637,637,2017-11-08 11:42:42.637,2017-11-08 11:42:42.638,0,1.123046875,-17.50361328125
3937,2017-11-08 11:42:52.637,637,2017-11-08 11:42:52.637,2017-11-08 11:42:52.638,0,1.470947265625,-13.07484130859375
3938,2017-11-08 11:43:02.637,637,2017-11-08 11:43:02.637,2017-11-08 11:43:02.638,0,1.446533203125,-13.38563232421875
3939,2017-11-08 11:43:12.638,638,2017-11-08 11:43:12.638,2017-11-08 11:43:12.639,0,1.474609375,-13.028222656250001
3940,2017-11-08 11:43:22.638,638,2017-11-08 11:43:22.638,2017-11-08 11:43:22.639,0,1.458740234375,-13.23023681640625
3941,2017-11-08 11:43:32.646,646,2017-11-08 11:43:32.646,2017-11-08 11:43:32.647,0,1.15478515625,-17.0995849609375
3942,2017-11-08 11:43:42.647,647,2017-11-08 11:43:42.647,2017-11-08 11:43:42.648,0,1.15966796875,-17.0374267578125
3943,2017-11-08 11:43:52.647,647,2017-11-08 11:43:52.647,2017-11-08 11:43:52.648,0,1.136474609375,-17.33267822265625
3944,2017-11-08 11:44:02.647,647,2017-11-08 11:44:02.647,2017-11-08 11:44:02.648,0,1.160888671875,-17.02188720703125
3945,2017-11-08 11:44:12.648,648,2017-11-08 11:44:12.648,2017-11-08 11:44:12.649,0,1.1572265625,-17.068505859375
3946,2017-11-08 11:44:22.648,648,2017-11-08 11:44:22.648,2017-11-08 11:44:22.649,0,1.1572265625,-17.068505859375
3947,2017-11-08 11:44:32.648,648,2017-11-08 11:44:32.648,2017-11-08 11:44:32.649,0,1.195068359375,-16.586779785156253
3948,2017-11-08 11:44:42.649,649,2017-11-08 11:44:42.649,2017-11-08 11:44:42.650,0,1.107177734375,-17.70562744140625
3949,2017-11-08 11:44:52.649,649,2017-11-08 11:44:52.649,2017-11-08 11:44:52.650,0,1.134033203125,-17.363757324218753
3950,2017-11-08 11:45:02.649,649,2017-11-08 11:45:02.649,2017-11-08 11:45:02.650,0,1.136474609375,-17.33267822265625
3951,2017-11-08 11:45:12.650,650,2017-11-08 11:45:12.650,2017-11-08 11:45:12.651,0,1.126708984375,-17.45699462890625
3952,2017-11-08 11:45:22.650,650,2017-11-08 11:45:22.650,2017-11-08 11:45:22.651,0,1.124267578125,-17.48807373046875
3953,2017-11-08 11:45:32.650,650,2017-11-08 11:45:32.650,2017-11-08 11:45:32.651,0,1.156005859375,-17.08404541015625
3954,2017-11-08 11:45:42.650,650,2017-11-08 11:45:42.650,2017-11-08 11:45:42.651,0,1.1328125,-17.379296875
3955,2017-11-08 11:45:52.651,651,2017-11-08 11:45:52.651,2017-11-08 11:45:52.652,0,1.141357421875,-17.27052001953125
3956,2017-11-08 11:46:02.651,651,2017-11-08 11:46:02.651,2017-11-08 11:46:02.652,0,1.151123046875,-17.14620361328125
3957,2017-11-08 11:46:12.651,651,2017-11-08 11:46:12.651,2017-11-08 11:46:12.652,0,1.141357421875,-17.27052001953125
3958,2017-11-08 11:46:22.652,652,2017-11-08 11:46:22.652,2017-11-08 11:46:22.653,0,1.1669921875,-16.944189453125
3959,2017-11-08 11:46:32.652,652,2017-11-08 11:46:32.652,2017-11-08 11:46:32.653,0,1.14013671875,-17.286059570312503
3960,2017-11-08 11:46:42.652,652,2017-11-08 11:46:42.652,2017-11-08 11:46:42.653,0,1.1328125,-17.379296875
3961,2017-11-08 11:46:52.653,653,2017-11-08 11:46:52.653,2017-11-08 11:46:52.654,0,1.143798828125,-17.23944091796875
3962,2017-11-08 11:47:02.653,653,2017-11-08 11:47:02.653,2017-11-08 11:47:02.653,0,1.14990234375,-17.1617431640625
3963,2017-11-08 11:47:12.661,661,2017-11-08 11:47:12.661,2017-11-08 11:47:12.662,0,1.142578125,-17.25498046875
3964,2017-11-08 11:47:22.662,662,2017-11-08 11:47:22.662,2017-11-08 11:47:22.663,0,1.160888671875,-17.02188720703125
3965,2017-11-08 11:47:32.662,662,2017-11-08 11:47:32.662,2017-11-08 11:47:32.663,0,1.1083984375,-17.690087890625
3966,2017-11-08 11:47:42.662,662,2017-11-08 11:47:42.662,2017-11-08 11:47:42.663,0,1.097412109375,-17.829943847656253
3967,2017-11-08 11:47:52.663,663,2017-11-08 11:47:52.663,2017-11-08 11:47:52.664,0,1.09375,-17.8765625
3968,2017-11-08 11:48:02.663,663,2017-11-08 11:48:02.663,2017-11-08 11:48:02.664,0,1.4404296875,-13.463330078125
3969,2017-11-08 11:48:12.663,663,2017-11-08 11:48:12.663,2017-11-08 11:48:12.664,0,1.116943359375,-17.58131103515625
3970,2017-11-08 11:48:22.664,664,2017-11-08 11:48:22.664,2017-11-08 11:48:22.665,0,1.41357421875,-13.805200195312501
3971,2017-11-08 11:48:32.664,664,2017-11-08 11:48:32.664,2017-11-08 11:48:32.664,0,1.158447265625,-17.052966308593753
3972,2017-11-08 11:48:42.664,664,2017-11-08 11:48:42.664,2017-11-08 11:48:42.665,0,1.168212890625,-16.92864990234375
3973,2017-11-08 11:48:52.664,664,2017-11-08 11:48:52.664,2017-11-08 11:48:52.665,0,1.158447265625,-17.052966308593753
3974,2017-11-08 11:49:02.665,665,2017-11-08 11:49:02.665,2017-11-08 11:49:02.666,0,1.14501953125,-17.2239013671875
3975,2017-11-08 11:49:12.665,665,2017-11-08 11:49:12.665,2017-11-08 11:49:12.666,0,1.146240234375,-17.208361816406253
3976,2017-11-08 11:49:22.665,665,2017-11-08 11:49:22.665,2017-11-08 11:49:22.666,0,1.134033203125,-17.363757324218753
3977,2017-11-08 11:49:32.666,666,2017-11-08 11:49:32.666,2017-11-08 11:49:32.667,0,1.37939453125,-14.2403076171875
3978,2017-11-08 11:49:42.666,666,2017-11-08 11:49:42.666,2017-11-08 11:49:42.667,0,1.402587890625,-13.94505615234375
3979,2017-11-08 11:49:52.666,666,2017-11-08 11:49:52.666,2017-11-08 11:49:52.667,0,1.131591796875,-17.39483642578125
3980,2017-11-08 11:50:02.667,667,2017-11-08 11:50:02.667,2017-11-08 11:50:02.668,0,1.1328125,-17.379296875
3981,2017-11-08 11:50:12.675,675,2017-11-08 11:50:12.675,2017-11-08 11:50:12.676,0,1.14013671875,-17.286059570312503
3982,2017-11-08 11:50:22.675,675,2017-11-08 11:50:22.675,2017-11-08 11:50:22.676,0,1.1376953125,-17.317138671875
3983,2017-11-08 11:50:32.676,676,2017-11-08 11:50:32.676,2017-11-08 11:50:32.677,0,1.14501953125,-17.2239013671875
3984,2017-11-08 11:50:42.676,676,2017-11-08 11:50:42.676,2017-11-08 11:50:42.677,0,1.142578125,-17.25498046875
3985,2017-11-08 11:50:52.676,676,2017-11-08 11:50:52.676,2017-11-08 11:50:52.677,0,1.162109375,-17.00634765625
3986,2017-11-08 11:51:02.677,677,2017-11-08 11:51:02.677,2017-11-08 11:51:02.678,0,1.160888671875,-17.02188720703125
3987,2017-11-08 11:51:12.677,677,2017-11-08 11:51:12.677,2017-11-08 11:51:12.678,0,1.15234375,-17.130664062500003
3988,2017-11-08 11:51:22.677,677,2017-11-08 11:51:22.677,2017-11-08 11:51:22.678,0,1.14990234375,-17.1617431640625
3989,2017-11-08 11:51:32.677,677,2017-11-08 11:51:32.677,2017-11-08 11:51:32.678,0,1.10595703125,-17.7211669921875
3990,2017-11-08 11:51:42.678,678,2017-11-08 11:51:42.678,2017-11-08 11:51:42.679,0,1.102294921875,-17.76778564453125
3991,2017-11-08 11:51:52.678,678,2017-11-08 11:51:52.678,2017-11-08 11:51:52.679,0,1.090087890625,-17.92318115234375
3992,2017-11-08 11:52:02.678,678,2017-11-08 11:52:02.678,2017-11-08 11:52:02.679,0,1.077880859375,-18.07857666015625
3993,2017-11-08 11:52:12.679,679,2017-11-08 11:52:12.679,2017-11-08 11:52:12.680,0,1.107177734375,-17.70562744140625
3994,2017-11-08 11:52:22.679,679,2017-11-08 11:52:22.679,2017-11-08 11:52:22.680,0,1.114501953125,-17.61239013671875
3995,2017-11-08 11:52:32.679,679,2017-11-08 11:52:32.679,2017-11-08 11:52:32.680,0,1.14990234375,-17.1617431640625
3996,2017-11-08 11:52:42.680,680,2017-11-08 11:52:42.680,2017-11-08 11:52:42.681,0,1.1474609375,-17.192822265625
3997,2017-11-08 11:52:52.688,688,2017-11-08 11:52:52.688,2017-11-08 11:52:52.689,0,1.141357421875,-17.27052001953125
3998,2017-11-08 11:53:02.688,688,2017-11-08 11:53:02.688,2017-11-08 11:53:02.689,0,1.156005859375,-17.08404541015625
3999,2017-11-08 11:53:12.689,689,2017-11-08 11:53:12.689,2017-11-08 11:53:12.690,0,1.142578125,-17.25498046875
4000,2017-11-08 11:53:22.689,689,2017-11-08 11:53:22.689,2017-11-08 11:53:22.690,0,1.136474609375,-17.33267822265625
4001,2017-11-08 11:53:32.689,689,2017-11-08 11:53:32.689,2017-11-08 11:53:32.690,0,1.121826171875,-17.519152832031253
4002,2017-11-08 11:53:42.690,690,2017-11-08 11:53:42.690,2017-11-08 11:53:42.691,0,1.143798828125,-17.23944091796875
4003,2017-11-08 11:53:52.690,690,2017-11-08 11:53:52.690,2017-11-08 11:53:52.691,0,1.143798828125,-17.23944091796875
4004,2017-11-08 11:54:02.690,690,2017-11-08 11:54:02.690,2017-11-08 11:54:02.691,0,1.28173828125,-15.4834716796875
4005,2017-11-08 11:54:12.690,690,2017-11-08 11:54:12.690,2017-11-08 11:54:12.691,0,1.395263671875,-14.038293457031251
4006,2017-11-08 11:54:22.691,691,2017-11-08 11:54:22.691,2017-11-08 11:54:22.692,0,1.434326171875,-13.54102783203125
4007,2017-11-08 11:54:32.691,691,2017-11-08 11:54:32.691,2017-11-08 11:54:32.692,0,1.44775390625,-13.370092773437499
4008,2017-11-08 11:54:42.691,691,2017-11-08 11:54:42.691,2017-11-08 11:54:42.692,0,1.4111328125,-13.836279296874999
4009,2017-11-08 11:54:52.700,700,2017-11-08 11:54:52.700,2017-11-08 11:54:52.700,0,1.48681640625,-12.872827148437501
4010,2017-11-08 11:55:02.700,700,2017-11-08 11:55:02.700,2017-11-08 11:55:02.701,0,1.156005859375,-17.08404541015625
4011,2017-11-08 11:55:12.700,700,2017-11-08 11:55:12.700,2017-11-08 11:55:12.701,0,1.11083984375,-17.6590087890625
4012,2017-11-08 11:55:22.701,701,2017-11-08 11:55:22.701,2017-11-08 11:55:22.702,0,1.4208984375,-13.711962890625
4013,2017-11-08 11:55:32.701,701,2017-11-08 11:55:32.701,2017-11-08 11:55:32.702,0,1.385498046875,-14.16260986328125
4014,2017-11-08 11:55:42.701,701,2017-11-08 11:55:42.701,2017-11-08 11:55:42.702,0,1.38916015625,-14.115991210937501
4015,2017-11-08 11:55:52.702,702,2017-11-08 11:55:52.702,2017-11-08 11:55:52.703,0,1.395263671875,-14.038293457031251
4016,2017-11-08 11:56:02.702,702,2017-11-08 11:56:02.702,2017-11-08 11:56:02.703,0,1.4013671875,-13.960595703125001
4017,2017-11-08 11:56:12.702,702,2017-11-08 11:56:12.702,2017-11-08 11:56:12.703,0,1.141357421875,-17.27052001953125
4018,2017-11-08 11:56:22.703,703,2017-11-08 11:56:22.703,2017-11-08 11:56:22.704,0,1.12060546875,-17.5346923828125
4019,2017-11-08 11:56:32.703,703,2017-11-08 11:56:32.703,2017-11-08 11:56:32.704,0,1.146240234375,-17.208361816406253
4020,2017-11-08 11:56:42.703,703,2017-11-08 11:56:42.703,2017-11-08 11:56:42.704,0,1.44775390625,-13.370092773437499
4021,2017-11-08 11:56:52.704,704,2017-11-08 11:56:52.704,2017-11-08 11:56:52.705,0,1.103515625,-17.752246093750003
4022,2017-11-08 11:57:02.712,712,2017-11-08 11:57:02.712,2017-11-08 11:57:02.713,0,1.168212890625,-16.92864990234375
4023,2017-11-08 11:57:12.712,712,2017-11-08 11:57:12.712,2017-11-08 11:57:12.713,0,1.09619140625,-17.8454833984375
4024,2017-11-08 11:57:22.712,712,2017-11-08 11:57:22.712,2017-11-08 11:57:22.712,0,1.170654296875,-16.897570800781253
4025,2017-11-08 11:57:32.713,713,2017-11-08 11:57:32.713,2017-11-08 11:57:32.714,0,1.16455078125,-16.975268554687503
4026,2017-11-08 11:57:42.713,713,2017-11-08 11:57:42.713,2017-11-08 11:57:42.714,0,1.10595703125,-17.7211669921875
4027,2017-11-08 11:57:52.713,713,2017-11-08 11:57:52.713,2017-11-08 11:57:52.714,0,1.513671875,-12.53095703125
4028,2017-11-08 11:58:02.714,714,2017-11-08 11:58:02.714,2017-11-08 11:58:02.715,0,1.1572265625,-17.068505859375
4029,2017-11-08 11:58:12.714,714,2017-11-08 11:58:12.714,2017-11-08 11:58:12.715,0,1.40380859375,-13.9295166015625
4030,2017-11-08 11:58:22.714,714,2017-11-08 11:58:22.714,2017-11-08 11:58:22.715,0,1.38916015625,-14.115991210937501
4031,2017-11-08 11:58:32.715,715,2017-11-08 11:58:32.715,2017-11-08 11:58:32.715,0,1.11572265625,-17.596850585937503
4032,2017-11-08 11:58:42.715,715,2017-11-08 11:58:42.715,2017-11-08 11:58:42.715,0,1.192626953125,-16.61785888671875
4033,2017-11-08 11:58:52.715,715,2017-11-08 11:58:52.715,2017-11-08 11:58:52.716,0,1.1865234375,-16.695556640625
4034,2017-11-08 11:59:02.716,716,2017-11-08 11:59:02.716,2017-11-08 11:59:02.717,0,1.15478515625,-17.0995849609375
4035,2017-11-08 11:59:12.716,716,2017-11-08 11:59:12.716,2017-11-08 11:59:12.717,0,1.12060546875,-17.5346923828125
4036,2017-11-08 11:59:22.724,724,2017-11-08 11:59:22.724,2017-11-08 11:59:22.724,0,1.153564453125,-17.11512451171875
4037,2017-11-08 11:59:32.725,725,2017-11-08 11:59:32.725,2017-11-08 11:59:32.726,0,1.109619140625,-17.674548339843753
4038,2017-11-08 11:59:42.725,725,2017-11-08 11:59:42.725,2017-11-08 11:59:42.726,0,1.126708984375,-17.45699462890625
4039,2017-11-08 11:59:52.725,725,2017-11-08 11:59:52.725,2017-11-08 11:59:52.726,0,1.175537109375,-16.83541259765625
4040,2017-11-08 12:00:02.725,725,2017-11-08 12:00:02.725,2017-11-08 12:00:02.726,0,1.182861328125,-16.742175292968753
4041,2017-11-08 12:00:12.726,726,2017-11-08 12:00:12.726,2017-11-08 12:00:12.727,0,1.162109375,-17.00634765625
4042,2017-11-08 12:00:22.726,726,2017-11-08 12:00:22.726,2017-11-08 12:00:22.726,0,1.121826171875,-17.519152832031253
4043,2017-11-08 12:00:32.726,726,2017-11-08 12:00:32.726,2017-11-08 12:00:32.727,0,1.160888671875,-17.02188720703125
4044,2017-11-08 12:00:42.727,727,2017-11-08 12:00:42.727,2017-11-08 12:00:42.727,0,1.199951171875,-16.52462158203125
4045,2017-11-08 12:00:52.727,727,2017-11-08 12:00:52.727,2017-11-08 12:00:52.728,0,1.11572265625,-17.596850585937503
4046,2017-11-08 12:01:02.727,727,2017-11-08 12:01:02.727,2017-11-08 12:01:02.728,0,1.13525390625,-17.3482177734375
4047,2017-11-08 12:01:12.728,728,2017-11-08 12:01:12.728,2017-11-08 12:01:12.729,0,1.158447265625,-17.052966308593753
4048,2017-11-08 12:01:22.728,728,2017-11-08 12:01:22.728,2017-11-08 12:01:22.729,0,1.14013671875,-17.286059570312503
4049,2017-11-08 12:01:32.728,728,2017-11-08 12:01:32.728,2017-11-08 12:01:32.729,0,1.136474609375,-17.33267822265625
4050,2017-11-08 12:01:42.729,729,2017-11-08 12:01:42.729,2017-11-08 12:01:42.730,0,1.168212890625,-16.92864990234375
4051,2017-11-08 12:01:52.729,729,2017-11-08 12:01:52.729,2017-11-08 12:01:52.730,0,1.15966796875,-17.0374267578125
4052,2017-11-08 12:02:02.729,729,2017-11-08 12:02:02.729,2017-11-08 12:02:02.730,0,1.14501953125,-17.2239013671875
4053,2017-11-08 12:02:12.730,730,2017-11-08 12:02:12.730,2017-11-08 12:02:12.731,0,1.136474609375,-17.33267822265625
4054,2017-11-08 12:02:22.730,730,2017-11-08 12:02:22.730,2017-11-08 12:02:22.731,0,1.131591796875,-17.39483642578125
4055,2017-11-08 12:02:32.730,730,2017-11-08 12:02:32.730,2017-11-08 12:02:32.731,0,1.11328125,-17.6279296875
4056,2017-11-08 12:02:42.730,730,2017-11-08 12:02:42.730,2017-11-08 12:02:42.731,0,1.119384765625,-17.55023193359375
4057,2017-11-08 12:02:52.739,739,2017-11-08 12:02:52.739,2017-11-08 12:02:52.740,0,1.15966796875,-17.0374267578125
4058,2017-11-08 12:03:02.739,739,2017-11-08 12:03:02.739,2017-11-08 12:03:02.740,0,1.171875,-16.88203125
4059,2017-11-08 12:03:12.739,739,2017-11-08 12:03:12.739,2017-11-08 12:03:12.740,0,1.160888671875,-17.02188720703125
4060,2017-11-08 12:03:22.740,740,2017-11-08 12:03:22.740,2017-11-08 12:03:22.741,0,1.165771484375,-16.95972900390625
4061,2017-11-08 12:03:32.740,740,2017-11-08 12:03:32.740,2017-11-08 12:03:32.741,0,1.121826171875,-17.519152832031253
4062,2017-11-08 12:03:42.740,740,2017-11-08 12:03:42.740,2017-11-08 12:03:42.741,0,1.1279296875,-17.441455078125003
4063,2017-11-08 12:03:52.741,741,2017-11-08 12:03:52.741,2017-11-08 12:03:52.742,0,1.15478515625,-17.0995849609375
4064,2017-11-08 12:04:02.741,741,2017-11-08 12:04:02.741,2017-11-08 12:04:02.742,0,1.199951171875,-16.52462158203125
4065,2017-11-08 12:04:12.741,741,2017-11-08 12:04:12.741,2017-11-08 12:04:12.742,0,1.195068359375,-16.586779785156253
4066,2017-11-08 12:04:22.742,742,2017-11-08 12:04:22.742,2017-11-08 12:04:22.743,0,1.231689453125,-16.120593261718753
4067,2017-11-08 12:04:32.742,742,2017-11-08 12:04:32.742,2017-11-08 12:04:32.743,0,1.212158203125,-16.36922607421875
4068,2017-11-08 12:04:42.742,742,2017-11-08 12:04:42.742,2017-11-08 12:04:42.743,0,1.17919921875,-16.7887939453125
4069,2017-11-08 12:04:52.743,743,2017-11-08 12:04:52.743,2017-11-08 12:04:52.744,0,1.1865234375,-16.695556640625
4070,2017-11-08 12:05:02.743,743,2017-11-08 12:05:02.743,2017-11-08 12:05:02.744,0,1.175537109375,-16.83541259765625
4071,2017-11-08 12:05:12.743,743,2017-11-08 12:05:12.743,2017-11-08 12:05:12.744,0,1.15966796875,-17.0374267578125
4072,2017-11-08 12:05:22.744,744,2017-11-08 12:05:22.744,2017-11-08 12:05:22.745,0,1.153564453125,-17.11512451171875
4073,2017-11-08 12:05:32.744,744,2017-11-08 12:05:32.744,2017-11-08 12:05:32.744,0,1.168212890625,-16.92864990234375
4074,2017-11-08 12:05:42.744,744,2017-11-08 12:05:42.744,2017-11-08 12:05:42.745,0,1.1279296875,-17.441455078125003
4075,2017-11-08 12:05:52.744,744,2017-11-08 12:05:52.744,2017-11-08 12:05:52.745,0,1.134033203125,-17.363757324218753
4076,2017-11-08 12:06:02.753,753,2017-11-08 12:06:02.753,2017-11-08 12:06:02.754,0,1.124267578125,-17.48807373046875
4077,2017-11-08 12:06:12.753,753,2017-11-08 12:06:12.753,2017-11-08 12:06:12.754,0,1.168212890625,-16.92864990234375
4078,2017-11-08 12:06:22.753,753,2017-11-08 12:06:22.753,2017-11-08 12:06:22.754,0,1.124267578125,-17.48807373046875
4079,2017-11-08 12:06:32.754,754,2017-11-08 12:06:32.754,2017-11-08 12:06:32.755,0,1.129150390625,-17.42591552734375
4080,2017-11-08 12:06:42.754,754,2017-11-08 12:06:42.754,2017-11-08 12:06:42.755,0,1.134033203125,-17.363757324218753
4081,2017-11-08 12:06:52.754,754,2017-11-08 12:06:52.754,2017-11-08 12:06:52.755,0,1.141357421875,-17.27052001953125
4082,2017-11-08 12:07:02.755,755,2017-11-08 12:07:02.755,2017-11-08 12:07:02.756,0,1.14013671875,-17.286059570312503
4083,2017-11-08 12:07:12.755,755,2017-11-08 12:07:12.755,2017-11-08 12:07:12.756,0,1.141357421875,-17.27052001953125
4084,2017-11-08 12:07:22.755,755,2017-11-08 12:07:22.755,2017-11-08 12:07:22.756,0,1.146240234375,-17.208361816406253
4085,2017-11-08 12:07:32.756,756,2017-11-08 12:07:32.756,2017-11-08 12:07:32.757,0,1.13525390625,-17.3482177734375
4086,2017-11-08 12:07:42.756,756,2017-11-08 12:07:42.756,2017-11-08 12:07:42.757,0,1.138916015625,-17.30159912109375
4087,2017-11-08 12:07:52.756,756,2017-11-08 12:07:52.756,2017-11-08 12:07:52.757,0,1.142578125,-17.25498046875
4088,2017-11-08 12:08:02.757,757,2017-11-08 12:08:02.757,2017-11-08 12:08:02.758,0,1.143798828125,-17.23944091796875
4089,2017-11-08 12:08:12.765,765,2017-11-08 12:08:12.765,2017-11-08 12:08:12.766,0,1.141357421875,-17.27052001953125
4090,2017-11-08 12:08:22.765,765,2017-11-08 12:08:22.765,2017-11-08 12:08:22.765,0,1.25,-15.8875
4091,2017-11-08 12:08:32.765,765,2017-11-08 12:08:32.765,2017-11-08 12:08:32.766,0,1.240234375,-16.01181640625
4092,2017-11-08 12:08:42.766,766,2017-11-08 12:08:42.766,2017-11-08 12:08:42.767,0,1.1474609375,-17.192822265625
4093,2017-11-08 12:08:52.766,766,2017-11-08 12:08:52.766,2017-11-08 12:08:52.767,0,1.226806640625,-16.18275146484375
4094,2017-11-08 12:09:02.766,766,2017-11-08 12:09:02.766,2017-11-08 12:09:02.766,0,1.20849609375,-16.4158447265625
4095,2017-11-08 12:09:12.767,767,2017-11-08 12:09:12.767,2017-11-08 12:09:12.768,0,1.214599609375,-16.33814697265625
4096,2017-11-08 12:09:22.767,767,2017-11-08 12:09:22.767,2017-11-08 12:09:22.768,0,1.124267578125,-17.48807373046875
4097,2017-11-08 12:09:32.767,767,2017-11-08 12:09:32.767,2017-11-08 12:09:32.767,0,1.190185546875,-16.64893798828125
4098,2017-11-08 12:09:42.768,768,2017-11-08 12:09:42.768,2017-11-08 12:09:42.768,0,1.18408203125,-16.7266357421875
4099,2017-11-08 12:09:52.768,768,2017-11-08 12:09:52.768,2017-11-08 12:09:52.769,0,1.19384765625,-16.6023193359375
4100,2017-11-08 12:10:02.768,768,2017-11-08 12:10:02.768,2017-11-08 12:10:02.768,0,1.1865234375,-16.695556640625
4101,2017-11-08 12:10:12.769,769,2017-11-08 12:10:12.769,2017-11-08 12:10:12.770,0,1.19873046875,-16.5401611328125
4102,2017-11-08 12:10:22.769,769,2017-11-08 12:10:22.769,2017-11-08 12:10:22.770,0,1.201171875,-16.509082031250003
4103,2017-11-08 12:10:32.777,777,2017-11-08 12:10:32.777,2017-11-08 12:10:32.778,0,1.195068359375,-16.586779785156253
4104,2017-11-08 12:10:42.778,778,2017-11-08 12:10:42.778,2017-11-08 12:10:42.779,0,1.1376953125,-17.317138671875
4105,2017-11-08 12:10:52.778,778,2017-11-08 12:10:52.778,2017-11-08 12:10:52.778,0,1.209716796875,-16.40030517578125
4106,2017-11-08 12:11:02.778,778,2017-11-08 12:11:02.778,2017-11-08 12:11:02.779,0,1.180419921875,-16.77325439453125
4107,2017-11-08 12:11:12.778,778,2017-11-08 12:11:12.778,2017-11-08 12:11:12.778,0,1.17919921875,-16.7887939453125
4108,2017-11-08 12:11:22.779,779,2017-11-08 12:11:22.779,2017-11-08 12:11:22.780,0,1.180419921875,-16.77325439453125
4109,2017-11-08 12:11:32.779,779,2017-11-08 12:11:32.779,2017-11-08 12:11:32.779,0,1.1767578125,-16.819873046875003
4110,2017-11-08 12:11:42.779,779,2017-11-08 12:11:42.779,2017-11-08 12:11:42.779,0,1.182861328125,-16.742175292968753
4111,2017-11-08 12:11:52.780,780,2017-11-08 12:11:52.780,2017-11-08 12:11:52.781,0,1.168212890625,-16.92864990234375
4112,2017-11-08 12:12:02.780,780,2017-11-08 12:12:02.780,2017-11-08 12:12:02.780,0,1.165771484375,-16.95972900390625
4113,2017-11-08 12:12:12.780,780,2017-11-08 12:12:12.780,2017-11-08 12:12:12.780,0,1.156005859375,-17.08404541015625
4114,2017-11-08 12:12:22.781,781,2017-11-08 12:12:22.781,2017-11-08 12:12:22.781,0,1.1572265625,-17.068505859375
4115,2017-11-08 12:12:32.781,781,2017-11-08 12:12:32.781,2017-11-08 12:12:32.781,0,1.136474609375,-17.33267822265625
4116,2017-11-08 12:12:42.781,781,2017-11-08 12:12:42.781,2017-11-08 12:12:42.782,0,1.13037109375,-17.4103759765625
4117,2017-11-08 12:12:52.782,782,2017-11-08 12:12:52.782,2017-11-08 12:12:52.783,0,1.156005859375,-17.08404541015625
4118,2017-11-08 12:13:02.782,782,2017-11-08 12:13:02.782,2017-11-08 12:13:02.782,0,1.148681640625,-17.17728271484375
4119,2017-11-08 12:13:12.782,782,2017-11-08 12:13:12.782,2017-11-08 12:13:12.782,0,1.146240234375,-17.208361816406253
4120,2017-11-08 12:13:22.783,783,2017-11-08 12:13:22.783,2017-11-08 12:13:22.783,0,1.1279296875,-17.441455078125003
4121,2017-11-08 12:13:32.783,783,2017-11-08 12:13:32.783,2017-11-08 12:13:32.783,0,1.126708984375,-17.45699462890625
4122,2017-11-08 12:13:42.783,783,2017-11-08 12:13:42.783,2017-11-08 12:13:42.783,0,1.123046875,-17.50361328125
4123,2017-11-08 12:13:52.791,791,2017-11-08 12:13:52.791,2017-11-08 12:13:52.792,0,1.1181640625,-17.565771484375
4124,2017-11-08 12:14:02.792,792,2017-11-08 12:14:02.792,2017-11-08 12:14:02.792,0,1.0693359375,-18.187353515625
4125,2017-11-08 12:14:12.792,792,2017-11-08 12:14:12.792,2017-11-08 12:14:12.793,0,1.08154296875,-18.0319580078125
4126,2017-11-08 12:14:22.792,792,2017-11-08 12:14:22.792,2017-11-08 12:14:22.793,0,1.07177734375,-18.1562744140625
4127,2017-11-08 12:14:32.793,793,2017-11-08 12:14:32.793,2017-11-08 12:14:32.793,0,1.080322265625,-18.04749755859375
4128,2017-11-08 12:14:42.793,793,2017-11-08 12:14:42.793,2017-11-08 12:14:42.793,0,1.0791015625,-18.063037109375003
4129,2017-11-08 12:14:52.793,793,2017-11-08 12:14:52.793,2017-11-08 12:14:52.794,0,1.08154296875,-18.0319580078125
4130,2017-11-08 12:15:02.794,794,2017-11-08 12:15:02.794,2017-11-08 12:15:02.794,0,1.082763671875,-18.01641845703125
4131,2017-11-08 12:15:12.794,794,2017-11-08 12:15:12.794,2017-11-08 12:15:12.794,0,1.07421875,-18.1251953125
4132,2017-11-08 12:15:22.794,794,2017-11-08 12:15:22.794,2017-11-08 12:15:22.794,0,1.077880859375,-18.07857666015625
4133,2017-11-08 12:15:32.803,803,2017-11-08 12:15:32.803,2017-11-08 12:15:32.803,0,1.070556640625,-18.17181396484375
4134,2017-11-08 12:15:42.803,803,2017-11-08 12:15:42.803,2017-11-08 12:15:42.803,0,1.068115234375,-18.20289306640625
4135,2017-11-08 12:15:52.803,803,2017-11-08 12:15:52.803,2017-11-08 12:15:52.804,0,1.063232421875,-18.26505126953125
4136,2017-11-08 12:16:02.804,804,2017-11-08 12:16:02.804,2017-11-08 12:16:02.805,0,1.05712890625,-18.3427490234375
4137,2017-11-08 12:16:12.804,804,2017-11-08 12:16:12.804,2017-11-08 12:16:12.804,0,1.06201171875,-18.2805908203125
4138,2017-11-08 12:16:22.804,804,2017-11-08 12:16:22.804,2017-11-08 12:16:22.804,0,1.072998046875,-18.140734863281253
4139,2017-11-08 12:16:32.805,805,2017-11-08 12:16:32.805,2017-11-08 12:16:32.805,0,1.07177734375,-18.1562744140625
