Id,UTC,UTCMilliseconds,PCLocalTime,PCTime,GpsDate,GPSTime,Latitude,Longitude,Speed,SpeedType,Heading,HeadingType,TrueHeading,MagneticHeading,MagneticVariation,GPSError,DataStatus
3770,2017-11-08 16:38:35.211,211,2017-11-08 16:38:35.211,2017-11-08 16:38:35.212,2017-11-08 16:37:36.000,163736000,50.251288333333335,-4.3136700000000001,1.876392700516748,N ,281.06120528860367,T ,,,-1.7861163642858131,0,A  
3771,2017-11-08 16:38:45.212,212,2017-11-08 16:38:45.212,2017-11-08 16:38:45.213,2017-11-08 16:37:46.000,163746000,50.251298333333331,-4.3137850000000002,1.6113423808574092,N ,270,T ,,,-1.7861591446133112,0,A  
3772,2017-11-08 16:38:56.210,210,2017-11-08 16:38:56.210,2017-11-08 16:38:56.211,2017-11-08 16:37:57.000,163757000,50.251308333333334,-4.3138983333333334,1.205945998067081,N ,287.36878240872119,T ,,,-1.7862013196005464,0,A  
3773,2017-11-08 16:39:06.212,212,2017-11-08 16:39:06.212,2017-11-08 16:39:06.213,2017-11-08 16:38:07.000,163807000,50.251309999999997,-4.3140049999999999,1.8763918155071668,N ,258.93878942852893,T ,,,-1.7862399483398834,0,A  
3774,2017-11-08 16:39:17.213,213,2017-11-08 16:39:17.213,2017-11-08 16:39:17.214,2017-11-08 16:38:18.000,163818000,50.251314999999998,-4.3141300000000005,1.4272966563955489,N ,284.60921952030338,T ,,,-1.7862856396778763,0,A  
3775,2017-11-08 16:39:28.209,209,2017-11-08 16:39:28.209,2017-11-08 16:39:28.210,2017-11-08 16:38:29.000,163829000,50.251323333333332,-4.3142516666666664,1.1509582395410278,N ,270,T ,,,-1.786330588942515,0,A  
3776,2017-11-08 16:39:38.213,213,2017-11-08 16:39:38.213,2017-11-08 16:39:38.214,2017-11-08 16:38:39.000,163839000,50.251321666666669,-4.3143616666666667,1.6113415918157077,N ,270,T ,,,-1.7863699601051957,0,A  
3777,2017-11-08 16:39:48.215,215,2017-11-08 16:39:48.215,2017-11-08 16:39:48.217,2017-11-08 16:38:49.000,163849000,50.251321666666669,-4.3144549999999997,1.1509582797982649,N ,270,T ,,,-1.7864035536927358,0,A  
3778,2017-11-08 16:39:59.215,215,2017-11-08 16:39:59.215,2017-11-08 16:39:59.216,2017-11-08 16:39:00.000,163900000,50.251321666666669,-4.3145633333333331,1.4272964696767789,N ,284.60922153767274,T ,,,-1.7864425491798779,0,A  
3779,2017-11-08 16:40:10.210,210,2017-11-08 16:40:10.210,2017-11-08 16:40:10.211,2017-11-08 16:39:11.000,163911000,50.251326666666664,-4.3146933333333335,2.0717246864440653,N ,270,T ,,,-1.7864900431676387,0,A  
3780,2017-11-08 16:40:20.214,214,2017-11-08 16:40:20.214,2017-11-08 16:40:20.215,2017-11-08 16:39:21.000,163921000,50.251333333333335,-4.3148083333333336,1.6510664872637124,N ,282.59399084781705,T ,,,-1.7865323650418397,0,A  
3781,2017-11-08 16:40:30.215,215,2017-11-08 16:40:30.215,2017-11-08 16:40:30.216,2017-11-08 16:39:31.000,163931000,50.251343333333331,-4.314918333333333,1.4272958615812452,N ,284.60922783671379,T ,,,-1.7865733441030658,0,A  
3782,2017-11-08 16:40:41.218,218,2017-11-08 16:40:41.218,2017-11-08 16:40:41.219,2017-11-08 16:39:42.000,163942000,50.251345000000001,-4.3150300000000001,1.2059451527911531,N ,287.36879497007311,T ,,,-1.7866137710301326,0,A  
3783,2017-11-08 16:40:51.218,218,2017-11-08 16:40:51.218,2017-11-08 16:40:51.219,2017-11-08 16:39:52.000,163952000,50.251334999999997,-4.3151583333333337,1.8415327325317521,N ,270,T ,,,-1.7866586025583169,0,A  
3784,2017-11-08 16:41:02.216,216,2017-11-08 16:41:02.216,2017-11-08 16:41:02.218,2017-11-08 16:40:03.000,164003000,50.251356666666666,-4.3153083333333333,2.1027691082361186,N ,279.8577608956341,T ,,,-1.7867156024252608,0,A  
3785,2017-11-08 16:41:13.215,215,2017-11-08 16:41:13.215,2017-11-08 16:41:13.216,2017-11-08 16:40:14.000,164014000,50.251371666666664,-4.3154599999999999,1.6113399010111615,N ,270,T ,,,-1.7867722846061453,0,A  
3786,2017-11-08 16:41:24.214,214,2017-11-08 16:41:24.214,2017-11-08 16:41:24.216,2017-11-08 16:40:25.000,164025000,50.251381666666667,-4.3156016666666668,1.6510648921444528,N ,282.59400321488204,T ,,,-1.7868246735487809,0,A  
3787,2017-11-08 16:41:35.214,214,2017-11-08 16:41:35.214,2017-11-08 16:41:35.216,2017-11-08 16:40:36.000,164036000,50.251383333333337,-4.3157233333333336,1.8415308645949611,N ,270,T ,,,-1.7868687054342618,0,A  
3788,2017-11-08 16:41:45.216,216,2017-11-08 16:41:45.216,2017-11-08 16:41:45.218,2017-11-08 16:40:46.000,164046000,50.251391666666663,-4.3158349999999999,1.381147906841236,N ,270,T ,,,-1.7869100563139224,0,A  
3789,2017-11-08 16:41:55.219,219,2017-11-08 16:41:55.219,2017-11-08 16:41:55.221,2017-11-08 16:40:56.000,164056000,50.251403333333336,-4.315946666666667,1.1509563073151778,N ,270,T ,,,-1.7869518666104101,0,A  
3790,2017-11-08 16:42:06.217,217,2017-11-08 16:42:06.217,2017-11-08 16:42:06.218,2017-11-08 16:41:07.000,164107000,50.251415000000001,-4.3160800000000004,1.2059435390814752,N ,287.36881895090335,T ,,,-1.7870014819852973,0,A  
3791,2017-11-08 16:42:16.217,217,2017-11-08 16:42:16.217,2017-11-08 16:42:16.218,2017-11-08 16:41:17.000,164117000,50.251424999999998,-4.3162033333333332,1.6510634617020004,N ,282.59401425064436,T ,,,-1.7870472680612355,0,A  
3792,2017-11-08 16:42:26.218,218,2017-11-08 16:42:26.218,2017-11-08 16:42:26.219,2017-11-08 16:41:27.000,164127000,50.251435000000001,-4.3163266666666669,1.7648823065137369,N ,294.07670017168141,T ,,,-1.7870930542507797,0,A  
3793,2017-11-08 16:42:37.218,218,2017-11-08 16:42:37.218,2017-11-08 16:42:37.219,2017-11-08 16:41:38.000,164138000,50.251448333333336,-4.3164583333333333,1.4272928697833884,N ,255.39074085900938,T ,,,-1.7871422989284864,0,A  
3794,2017-11-08 16:42:47.218,218,2017-11-08 16:42:47.218,2017-11-08 16:42:47.219,2017-11-08 16:41:48.000,164148000,50.251449999999998,-4.3165583333333331,1.1509551799881674,N ,270,T ,,,-1.7871785264725564,0,A  
3795,2017-11-08 16:42:58.217,217,2017-11-08 16:42:58.217,2017-11-08 16:42:58.219,2017-11-08 16:41:59.000,164159000,50.25145333333333,-4.3166700000000002,1.8763863790135151,N ,258.93875697648105,T ,,,-1.7872191843027683,0,A  
3796,2017-11-08 16:43:08.217,217,2017-11-08 16:43:08.217,2017-11-08 16:43:08.219,2017-11-08 16:42:09.000,164209000,50.25145666666667,-4.3167683333333331,1.3811460227997649,N ,270,T ,,,-1.7872550409031951,0,A  
3797,2017-11-08 16:43:18.218,218,2017-11-08 16:43:18.218,2017-11-08 16:43:18.219,2017-11-08 16:42:19.000,164219000,50.25145333333333,-4.316888333333333,1.611337139361096,N ,270,T ,,,-1.7872977886716879,0,A  
3798,2017-11-08 16:43:28.219,219,2017-11-08 16:43:28.219,2017-11-08 16:43:28.220,2017-11-08 16:42:29.000,164229000,50.251461666666664,-4.3170000000000002,1.3811458779960946,N ,270,T ,,,-1.787339140489915,0,A  
3799,2017-11-08 16:43:39.221,221,2017-11-08 16:43:39.221,2017-11-08 16:43:39.223,2017-11-08 16:42:40.000,164240000,50.251465000000003,-4.3171166666666663,1.6113367448393907,N ,270,T ,,,-1.7873816009126906,0,A  
3800,2017-11-08 16:43:50.219,219,2017-11-08 16:43:50.219,2017-11-08 16:43:50.221,2017-11-08 16:42:51.000,164251000,50.251466666666666,-4.3172116666666662,1.2059423094703514,N ,252.63116277618863,T ,,,-1.7874160218842787,0,A  
3801,2017-11-08 16:44:00.220,220,2017-11-08 16:44:00.220,2017-11-08 16:44:00.222,2017-11-08 16:43:01.000,164301000,50.251466666666666,-4.3173050000000002,1.427292402433298,N ,284.60926403105805,T ,,,-1.7874496171888417,0,A  
3802,2017-11-08 16:44:10.220,220,2017-11-08 16:44:10.220,2017-11-08 16:44:10.222,2017-11-08 16:43:11.000,164311000,50.251478333333331,-4.3174366666666666,1.427292075086376,N ,284.60926745621936,T ,,,-1.7874986378262447,0,A  
3803,2017-11-08 16:44:21.220,220,2017-11-08 16:44:21.220,2017-11-08 16:44:21.222,2017-11-08 16:43:22.000,164322000,50.251485000000002,-4.3175583333333334,1.1509543347070821,N ,270,T ,,,-1.7875433602444923,0,A  
3804,2017-11-08 16:44:32.221,221,2017-11-08 16:44:32.221,2017-11-08 16:44:32.223,2017-11-08 16:43:33.000,164333000,50.251494999999998,-4.3176816666666671,1.7648804541770209,N ,294.0767270420248,T ,,,-1.7875891429069155,0,A  
3805,2017-11-08 16:44:42.222,222,2017-11-08 16:44:42.222,2017-11-08 16:44:42.223,2017-11-08 16:43:43.000,164343000,50.251503333333332,-4.3177883333333336,1.6113354485533182,N ,270,T ,,,-1.7876286930644449,0,A  
3806,2017-11-08 16:44:53.221,221,2017-11-08 16:44:53.221,2017-11-08 16:44:53.222,2017-11-08 16:43:54.000,164354000,50.251510000000003,-4.3179016666666667,1.8415259693061212,N ,270,T ,,,-1.7876704119589895,0,A  
3807,2017-11-08 16:45:03.222,222,2017-11-08 16:45:03.222,2017-11-08 16:45:03.223,2017-11-08 16:44:04.000,164404000,50.251518333333337,-4.3180300000000003,1.7648797342940954,N ,294.07673753937149,T ,,,-1.7877177722597717,0,A  
3808,2017-11-08 16:45:13.223,223,2017-11-08 16:45:13.223,2017-11-08 16:45:13.224,2017-11-08 16:44:14.000,164414000,50.251519999999999,-4.3181500000000002,1.4272909065324633,N ,284.60927968327792,T ,,,-1.7877612100526334,0,A  
3809,2017-11-08 16:45:23.224,224,2017-11-08 16:45:23.224,2017-11-08 16:45:23.226,2017-11-08 16:44:24.000,164424000,50.251525000000001,-4.318248333333333,1.6113347158695666,N ,270,T ,,,-1.7877972973267393,0,A  
3810,2017-11-08 16:45:33.224,224,2017-11-08 16:45:33.224,2017-11-08 16:45:33.226,2017-11-08 16:44:34.000,164434000,50.251533333333334,-4.3183499999999997,1.6113344340680624,N ,270,T ,,,-1.787835045606424,0,A  
3811,2017-11-08 16:45:44.223,223,2017-11-08 16:45:44.223,2017-11-08 16:45:44.224,2017-11-08 16:44:45.000,164445000,50.251538333333336,-4.3184716666666665,1.6510597217507224,N ,282.59404330145441,T ,,,-1.7878795391056519,0,A  
3812,2017-11-08 16:45:54.225,225,2017-11-08 16:45:54.225,2017-11-08 16:45:54.226,2017-11-08 16:44:55.000,164455000,50.25154666666667,-4.3185933333333333,2.1027609694002316,N ,279.85779943155734,T ,,,-1.7879244968278611,0,A  
3813,2017-11-08 16:46:05.226,226,2017-11-08 16:46:05.226,2017-11-08 16:46:05.227,2017-11-08 16:45:06.000,164506000,50.251561666666667,-4.3187249999999997,1.8763823332438472,N ,281.06126717404607,T ,,,-1.7879739734050955,0,A  
3814,2017-11-08 16:46:16.223,223,2017-11-08 16:46:16.223,2017-11-08 16:46:16.224,2017-11-08 16:45:17.000,164517000,50.251571666666663,-4.3188533333333332,1.4272894572588231,N ,284.6092948476508,T ,,,-1.7880215594499711,0,A  
3815,2017-11-08 16:46:27.221,221,2017-11-08 16:46:27.221,2017-11-08 16:46:27.222,2017-11-08 16:45:28.000,164528000,50.251576666666665,-4.3189950000000001,1.8415233928346959,N ,270,T ,,,-1.7880732627119118,0,A  
3816,2017-11-08 16:46:37.221,221,2017-11-08 16:46:37.221,2017-11-08 16:46:37.222,2017-11-08 16:45:38.000,164538000,50.251584999999999,-4.3191283333333335,1.5575474935187306,N ,297.53337342351688,T ,,,-1.7881224263510869,0,A  
3817,2017-11-08 16:46:47.225,225,2017-11-08 16:46:47.225,2017-11-08 16:46:47.226,2017-11-08 16:45:48.000,164548000,50.25159,-4.319233333333333,1.3811421580937484,N ,270,T ,,,-1.7881609174247,0,A  
3818,2017-11-08 16:46:58.224,224,2017-11-08 16:46:58.224,2017-11-08 16:46:58.226,2017-11-08 16:45:59.000,164559000,50.251584999999999,-4.3193433333333333,1.6113326868979754,N ,270,T ,,,-1.7881998279163913,0,A  
3819,2017-11-08 16:47:09.221,221,2017-11-08 16:47:09.221,2017-11-08 16:47:09.223,2017-11-08 16:46:10.000,164610000,50.251588333333331,-4.3194650000000001,1.6113325741772799,N ,270,T ,,,-1.7882440925262131,0,A  
3820,2017-11-08 16:47:19.226,226,2017-11-08 16:47:19.226,2017-11-08 16:47:19.228,2017-11-08 16:46:20.000,164620000,50.25159166666667,-4.319563333333333,1.2059394662621925,N ,287.3688794760846,T ,,,-1.7882799509784701,0,A  
3821,2017-11-08 16:47:29.226,226,2017-11-08 16:47:29.226,2017-11-08 16:47:29.228,2017-11-08 16:46:30.000,164630000,50.251596666666664,-4.3196599999999998,1.1509516373409858,N ,270,T ,,,-1.7883154384285762,0,A  
3822,2017-11-08 16:47:39.226,226,2017-11-08 16:47:39.226,2017-11-08 16:47:39.227,2017-11-08 16:46:40.000,164640000,50.251606666666667,-4.3197633333333334,0.77877345790663421,N ,297.5333845657135,T ,,,-1.7883540182465862,0,A  
3823,2017-11-08 16:47:50.224,224,2017-11-08 16:47:50.224,2017-11-08 16:47:50.225,2017-11-08 16:46:51.000,164651000,50.251613333333331,-4.3198883333333331,1.8415219757743486,N ,270,T ,,,-1.7883999442174185,0,A  
3824,2017-11-08 16:48:01.222,222,2017-11-08 16:48:01.222,2017-11-08 16:48:01.223,2017-11-08 16:47:02.000,164702000,50.251628333333336,-4.3200000000000003,1.8415213960676253,N ,270,T ,,,-1.7884422126085175,0,A  
3825,2017-11-08 16:48:11.228,228,2017-11-08 16:48:11.228,2017-11-08 16:48:11.229,2017-11-08 16:47:12.000,164712000,50.251638333333332,-4.3201299999999998,1.6510564211590355,N ,282.59406883682823,T ,,,-1.7884904053350001,0,A  
3826,2017-11-08 16:48:22.226,226,2017-11-08 16:48:22.226,2017-11-08 16:48:22.227,2017-11-08 16:47:23.000,164723000,50.25165333333333,-4.3202616666666662,1.4272871666570734,N ,284.60931881526619,T ,,,-1.7885398834434667,0,A  
3827,2017-11-08 16:48:32.226,226,2017-11-08 16:48:32.226,2017-11-08 16:48:32.228,2017-11-08 16:47:33.000,164733000,50.251660000000001,-4.3203716666666665,1.2059378909692766,N ,287.36890288624625,T ,,,-1.788580407453934,0,A  
3828,2017-11-08 16:48:42.227,227,2017-11-08 16:48:42.227,2017-11-08 16:48:42.228,2017-11-08 16:47:43.000,164743000,50.251663333333333,-4.3204849999999997,1.3811400325022511,N ,270,T ,,,-1.7886216736752978,0,A  
3829,2017-11-08 16:48:52.227,227,2017-11-08 16:48:52.227,2017-11-08 16:48:52.228,2017-11-08 16:47:53.000,164753000,50.251666666666665,-4.3205900000000002,1.3811399360070717,N ,270,T ,,,-1.7886599360054596,0,A  
3830,2017-11-08 16:49:02.227,227,2017-11-08 16:49:02.227,2017-11-08 16:49:02.228,2017-11-08 16:48:03.000,164803000,50.251669999999997,-4.3207016666666664,1.4272866991870259,N ,284.6093237066292,T ,,,-1.7887006015924929,0,A  
3831,2017-11-08 16:49:12.227,227,2017-11-08 16:49:12.227,2017-11-08 16:49:12.228,2017-11-08 16:48:13.000,164813000,50.251676666666668,-4.3208399999999996,1.6510551563939651,N ,282.59407869732939,T ,,,-1.7887513394932442,0,A  
3832,2017-11-08 16:49:22.227,227,2017-11-08 16:49:22.227,2017-11-08 16:49:22.228,2017-11-08 16:48:23.000,164823000,50.251685000000002,-4.3209433333333331,0.92075960303165572,N ,270,T ,,,-1.7887896904860878,0,A  
3833,2017-11-08 16:49:33.224,224,2017-11-08 16:49:33.224,2017-11-08 16:49:33.225,2017-11-08 16:48:34.000,164834000,50.25168166666667,-4.3210683333333337,1.8763777182361192,N ,258.93870532508026,T ,,,-1.7888342390607297,0,A  
3834,2017-11-08 16:49:43.226,226,2017-11-08 16:49:43.226,2017-11-08 16:49:43.228,2017-11-08 16:48:44.000,164844000,50.251691666666666,-4.3211883333333336,1.4272860915945136,N ,284.60933006416565,T ,,,-1.7888788279706895,0,A  
3835,2017-11-08 16:49:53.227,227,2017-11-08 16:49:53.227,2017-11-08 16:49:53.228,2017-11-08 16:48:54.000,164854000,50.251696666666668,-4.3212883333333334,1.38113906644622,N ,270,T ,,,-1.788915518127834,0,A  
3836,2017-11-08 16:50:03.228,228,2017-11-08 16:50:03.228,2017-11-08 16:50:03.230,2017-11-08 16:49:04.000,164904000,50.251708333333333,-4.3214216666666667,1.6113285162286002,N ,270,T ,,,-1.7889651434082912,0,A  
3837,2017-11-08 16:50:14.227,227,2017-11-08 16:50:14.227,2017-11-08 16:50:14.228,2017-11-08 16:49:15.000,164915000,50.251716666666667,-4.3215516666666662,1.8763764541038379,N ,281.06130226875166,T ,,,-1.7890131029998053,0,A  
3838,2017-11-08 16:50:24.228,228,2017-11-08 16:50:24.228,2017-11-08 16:50:24.229,2017-11-08 16:49:25.000,164925000,50.251721666666668,-4.3216483333333331,0.92075889450036796,N ,270,T ,,,-1.7890485918009302,0,A  
3839,2017-11-08 16:50:35.230,230,2017-11-08 16:50:35.230,2017-11-08 16:50:35.231,2017-11-08 16:49:36.000,164936000,50.251731666666664,-4.3217633333333332,1.8763758220708353,N ,258.93869395840215,T ,,,-1.7890913740828391,0,A  
3840,2017-11-08 16:50:46.225,225,2017-11-08 16:50:46.225,2017-11-08 16:50:46.226,2017-11-08 16:49:47.000,164947000,50.251738333333336,-4.3218633333333338,1.6113275018629947,N ,270,T ,,,-1.7891282896805669,0,A  
3841,2017-11-08 16:50:56.225,225,2017-11-08 16:50:56.225,2017-11-08 16:50:56.226,2017-11-08 16:49:57.000,164957000,50.251736666666666,-4.3219583333333338,1.3811379070311611,N ,270,T ,,,-1.7891622588713363,0,A  
3842,2017-11-08 16:51:06.228,228,2017-11-08 16:51:06.228,2017-11-08 16:51:06.229,2017-11-08 16:50:07.000,165007000,50.251733333333334,-4.3220499999999999,1.1509483363538122,N ,270,T ,,,-1.7891947967377904,0,A  
3843,2017-11-08 16:51:17.231,231,2017-11-08 16:51:17.231,2017-11-08 16:51:17.232,2017-11-08 16:50:18.000,165018000,50.251739999999998,-4.3221550000000004,1.6510530113431023,N ,257.40590467171,T ,,,-1.7892335149609764,0,A  
3844,2017-11-08 16:51:28.227,227,2017-11-08 16:51:28.227,2017-11-08 16:51:28.228,2017-11-08 16:50:29.000,165029000,50.25174333333333,-4.3222699999999996,1.6510529558843396,N ,282.59409570369866,T ,,,-1.7892753786243647,0,A  
3845,2017-11-08 16:51:38.227,227,2017-11-08 16:51:38.227,2017-11-08 16:51:38.228,2017-11-08 16:50:39.000,165039000,50.251753333333333,-4.3223833333333337,1.3811374239413545,N ,270,T ,,,-1.7893175653171391,0,A  
3846,2017-11-08 16:51:48.229,229,2017-11-08 16:51:48.229,2017-11-08 16:51:48.231,2017-11-08 16:50:49.000,165049000,50.251761666666667,-4.3224799999999997,1.611326712693584,N ,270,T ,,,-1.7893535141921748,0,A  
3847,2017-11-08 16:51:58.229,229,2017-11-08 16:51:58.229,2017-11-08 16:51:58.230,2017-11-08 16:50:59.000,165059000,50.25177,-4.3225666666666669,1.2059353552461176,N ,287.36894056933409,T ,,,-1.7893858582398607,0,A  
3848,2017-11-08 16:52:09.228,228,2017-11-08 16:52:09.228,2017-11-08 16:52:09.229,2017-11-08 16:51:10.000,165110000,50.251776666666665,-4.3226750000000003,1.4272837074949916,N ,284.60935501021436,T ,,,-1.7894257784890508,0,A  
3849,2017-11-08 16:52:19.228,228,2017-11-08 16:52:19.228,2017-11-08 16:52:19.229,2017-11-08 16:51:20.000,165120000,50.251786666666668,-4.3227816666666667,1.6113258672860653,N ,270,T ,,,-1.7894655622532576,0,A  
3850,2017-11-08 16:52:29.231,231,2017-11-08 16:52:29.231,2017-11-08 16:52:29.232,2017-11-08 16:51:30.000,165130000,50.251795000000001,-4.3228949999999999,1.4272831935455055,N ,284.60936045161043,T ,,,-1.7895075196171217,0,A  
3851,2017-11-08 16:52:39.232,232,2017-11-08 16:52:39.232,2017-11-08 16:52:39.233,2017-11-08 16:51:40.000,165140000,50.251804999999997,-4.3230000000000004,1.3811359263622123,N ,270,T ,,,-1.7895467027386747,0,A  
3852,2017-11-08 16:52:50.231,231,2017-11-08 16:52:50.231,2017-11-08 16:52:50.232,2017-11-08 16:51:51.000,165151000,50.251813333333331,-4.323105,1.6113249655177067,N ,270,T ,,,-1.7895856514560988,0,A  
3853,2017-11-08 16:53:01.228,228,2017-11-08 16:53:01.228,2017-11-08 16:53:01.230,2017-11-08 16:52:02.000,165202000,50.251813333333331,-4.3232133333333334,1.2059343558196174,N ,287.36895534533789,T ,,,-1.789624653039386,0,A  
3854,2017-11-08 16:53:11.231,231,2017-11-08 16:53:11.231,2017-11-08 16:53:11.232,2017-11-08 16:52:12.000,165212000,50.251823333333334,-4.3233100000000002,1.3811353949628915,N ,270,T ,,,-1.7896608322847589,0,A  
3855,2017-11-08 16:53:22.229,229,2017-11-08 16:53:22.229,2017-11-08 16:53:22.230,2017-11-08 16:52:23.000,165223000,50.251823333333334,-4.3234266666666663,1.6113246273544823,N ,270,T ,,,-1.7897028381391753,0,A  
3856,2017-11-08 16:53:32.229,229,2017-11-08 16:53:32.229,2017-11-08 16:53:32.231,2017-11-08 16:52:33.000,165233000,50.251820000000002,-4.3235250000000001,0.920756994346417,N ,270,T ,,,-1.7897377801453276,0,A  
3857,2017-11-08 16:53:42.230,230,2017-11-08 16:53:42.230,2017-11-08 16:53:42.231,2017-11-08 16:52:43.000,165243000,50.251821666666665,-4.3236183333333331,1.8763724713609751,N ,281.06132599555463,T ,,,-1.7897716090567688,0,A  
3858,2017-11-08 16:53:53.232,232,2017-11-08 16:53:53.232,2017-11-08 16:53:53.233,2017-11-08 16:52:54.000,165254000,50.251828333333336,-4.323715,1.3811352499131102,N ,270,T ,,,-1.7898073243016808,0,A  
3859,2017-11-08 16:54:04.228,228,2017-11-08 16:54:04.228,2017-11-08 16:54:04.229,2017-11-08 16:53:05.000,165305000,50.25183333333333,-4.3238233333333334,1.8763720288529768,N ,281.06132863706478,T ,,,-1.7898470156410664,0,A  
3860,2017-11-08 16:54:14.231,231,2017-11-08 16:54:14.231,2017-11-08 16:54:14.232,2017-11-08 16:53:15.000,165315000,50.251845000000003,-4.3239216666666662,1.3811347668226608,N ,270,T ,,,-1.789884025925812,0,A  
3861,2017-11-08 16:54:24.231,231,2017-11-08 16:54:24.231,2017-11-08 16:54:24.232,2017-11-08 16:53:25.000,165325000,50.251851666666667,-4.3240150000000002,1.4272816042626604,N ,284.60937708114739,T ,,,-1.7899185444396013,0,A  
3862,2017-11-08 16:54:34.232,232,2017-11-08 16:54:34.232,2017-11-08 16:54:34.233,2017-11-08 16:53:35.000,165335000,50.251860000000001,-4.3240999999999996,1.3811343320411571,N ,270,T ,,,-1.7899502886377969,0,A  
3863,2017-11-08 16:54:44.232,232,2017-11-08 16:54:44.232,2017-11-08 16:54:44.233,2017-11-08 16:53:45.000,165345000,50.251873333333336,-4.3241866666666668,1.4272809965499893,N ,284.60938343998805,T ,,,-1.789983323088074,0,A  
3864,2017-11-08 16:54:54.233,233,2017-11-08 16:54:54.233,2017-11-08 16:54:54.234,2017-11-08 16:53:55.000,165355000,50.251876666666668,-4.3242816666666668,1.1509448742071839,N ,270,T ,,,-1.7900179830476313,0,A  
3865,2017-11-08 16:55:05.232,232,2017-11-08 16:55:05.232,2017-11-08 16:55:05.234,2017-11-08 16:54:06.000,165406000,50.251876666666668,-4.3243883333333333,1.2059328573660895,N ,252.63102238620127,T ,,,-1.7900563846205924,0,A  
3866,2017-11-08 16:55:15.234,234,2017-11-08 16:55:15.234,2017-11-08 16:55:15.235,2017-11-08 16:54:16.000,165416000,50.251871666666666,-4.3244766666666665,1.6510486658720722,N ,257.40587098036485,T ,,,-1.7900874923981918,0,A  
3867,2017-11-08 16:55:26.234,234,2017-11-08 16:55:26.234,2017-11-08 16:55:26.235,2017-11-08 16:54:27.000,165427000,50.251868333333334,-4.3245916666666666,1.1509450754949762,N ,270,T ,,,-1.7901284386957765,0,A  
3868,2017-11-08 16:55:36.236,236,2017-11-08 16:55:36.236,2017-11-08 16:55:36.237,2017-11-08 16:54:37.000,165437000,50.251871666666666,-4.3246816666666668,1.1509449949798622,N ,270,T ,,,-1.7901612963772062,0,A  
3869,2017-11-08 16:55:47.245,245,2017-11-08 16:55:47.245,2017-11-08 16:55:47.246,2017-11-08 16:54:48.000,165448000,50.251881666666669,-4.3247650000000002,1.1509447534344974,N ,270,T ,,,-1.7901926652171798,0,A  
3870,2017-11-08 16:55:58.232,232,2017-11-08 16:55:58.232,2017-11-08 16:55:58.233,2017-11-08 16:54:59.000,165459000,50.251883333333332,-4.3248683333333329,1.150944713054264,N ,270,T ,,,-1.7902300952201082,0,A  
3871,2017-11-08 16:56:08.235,235,2017-11-08 16:56:08.235,2017-11-08 16:56:08.236,2017-11-08 16:55:09.000,165509000,50.251886666666664,-4.324958333333333,1.2059326651394975,N ,287.36898047047504,T ,,,-1.7902629530712315,0,A  
3872,2017-11-08 16:56:19.233,233,2017-11-08 16:56:19.233,2017-11-08 16:56:19.234,2017-11-08 16:55:20.000,165520000,50.251891666666666,-4.3250733333333331,1.841511218973489,N ,270,T ,,,-1.7903050487036754,0,A  
3873,2017-11-08 16:56:29.235,235,2017-11-08 16:56:29.235,2017-11-08 16:56:29.236,2017-11-08 16:55:30.000,165530000,50.251906666666663,-4.32517,1.4272800611012646,N ,284.60939316445752,T ,,,-1.7903419186674032,0,A  
3874,2017-11-08 16:56:39.235,235,2017-11-08 16:56:39.235,2017-11-08 16:56:39.237,2017-11-08 16:55:40.000,165540000,50.251916666666666,-4.3252600000000001,1.1509439080254442,N ,270,T ,,,-1.790375695922152,0,A  
3875,2017-11-08 16:56:50.235,235,2017-11-08 16:56:50.235,2017-11-08 16:56:50.237,2017-11-08 16:55:51.000,165551000,50.251931666666664,-4.3253533333333332,1.3575975610120172,N ,302.02901303676549,T ,,,-1.7904113596309112,0,A  
3876,2017-11-08 16:57:01.233,233,2017-11-08 16:57:01.233,2017-11-08 16:57:01.234,2017-11-08 16:56:02.000,165602000,50.251933333333334,-4.3254733333333331,1.3811322064413296,N ,270,T ,,,-1.790454798530084,0,A  
3877,2017-11-08 16:57:11.237,237,2017-11-08 16:57:11.237,2017-11-08 16:57:11.238,2017-11-08 16:56:12.000,165612000,50.251946666666669,-4.3255850000000002,1.3811318200910594,N ,270,T ,,,-1.7904968466511701,0,A  
3878,2017-11-08 16:57:22.233,233,2017-11-08 16:57:22.233,2017-11-08 16:57:22.235,2017-11-08 16:56:23.000,165623000,50.251951666666663,-4.3257000000000003,1.3811316751636882,N ,270,T ,,,-1.7905389428058724,0,A  
3879,2017-11-08 16:57:32.236,236,2017-11-08 16:57:32.236,2017-11-08 16:57:32.237,2017-11-08 16:56:33.000,165633000,50.251951666666663,-4.3258150000000004,1.6510460257745578,N ,257.4058505110483,T ,,,-1.7905803543333603,0,A  
3880,2017-11-08 16:57:42.238,238,2017-11-08 16:57:42.238,2017-11-08 16:57:42.239,2017-11-08 16:56:43.000,165643000,50.251956666666665,-4.3259249999999998,1.4272786123260566,N ,255.39059161247721,T ,,,-1.7906206528226751,0,A  
3881,2017-11-08 16:57:53.238,238,2017-11-08 16:57:53.238,2017-11-08 16:57:53.239,2017-11-08 16:56:54.000,165654000,50.251959999999997,-4.3260316666666663,1.3811314334953768,N ,270,T ,,,-1.7906595151532971,0,A  
